Order_ID,Service_Type,Courier_ID,Courier_Name,Hub_Origin,Store_Latitude,Store_Longitude,Destination_Address,Destination_City,Drop_Latitude,Drop_Longitude,Courier_Live_Lat,Courier_Live_Long,Order_Date,Order_Time,Pickup_Time,Weight_Kg,Dimensions_Cm,Special_Handling,Temperature_C,Weather,Traffic,Vehicle,Delivery_Status,SLA_Deadline,Delivery_Time_Minutes,SLA_Remaining_Minutes,SLA_Status,Category
100024000508,Regular,STR-JKT-004,Hendra Wijaya,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Gatot Subroto Kav. 22, RT 04/RW 09",Surabaya,-7.330848,112.783865,-7.289696,112.762861,2026-09-18,11:47:00,12:35:00,12.8,31x11x29,Standard,N/A,Cerah,Lancar,Van,In_Transit,2026-09-21 12:35:00,4320,1325,SAFE,Kecantikan
100024000509,Same Day,STR-JKT-012,Wahyu Hidayat,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Boulevard Barat Kelapa Gading, RT 04/RW 08",Jakarta Pusat,-6.1408,106.785356,-6.174291,106.806638,2026-09-20,10:05:00,11:01:00,2.9,26x27x12,Same_Day_Priority,N/A,Berawan,Lancar,Motorcycle,In_Transit,2026-09-20 19:01:00,480,271,SAFE,Snack & Makanan Kering
100024000510,Regular,STR-TGR-002,Surya Darma,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Margonda Raya No. 150, RT 03/RW 05",Bekasi,-6.218048,107.030106,-6.209468,107.021266,2026-09-20,02:00:00,02:44:00,7.7,19x28x25,Standard,N/A,Cerah,Lancar,Van,In_Transit,2026-09-21 02:44:00,1440,734,SAFE,Elektronik
100024000511,Regular,STR-TGR-001,Rian Kusuma,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Margonda Raya No. 150, RT 01/RW 03",Jakarta Utara,-6.101301,106.895012,-6.123065,106.881808,2026-09-19,18:36:00,19:36:00,13.6,26x14x22,Standard,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-20 19:36:00,1440,306,SAFE,Olahraga
100024000512,Same Day,STR-JKT-003,Rizky Pratama,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Boulevard Barat Kelapa Gading, RT 08/RW 07",Tangerang Selatan,-6.289336,106.668522,-6.294038,106.667438,2026-09-20,21:42:00,21:57:00,5.3,33x26x12,Same_Day_Priority,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-21 05:57:00,480,927,SAFE,Kosmetik
100024000513,Same Day,STR-BKS-001,Aditya Putra,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. H.R. Rasuna Said No. 8, RT 04/RW 05",Depok,-6.389729,106.824116,-6.380859,106.831031,2026-09-20,08:08:00,08:43:00,3.8,28x19x20,Same_Day_Priority,N/A,Berawan,Padat,Motorcycle,Assigned,2026-09-20 16:43:00,480,133,SAFE,Gadget & Aksesoris
100024000514,Frozen,STR-JKT-011,Doni Kurniawan,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. Raya Darmo No. 55, RT 06/RW 02",Jakarta Selatan,-6.18163,106.888172,-6.190292,106.883111,2026-09-20,12:15:00,12:44:00,3.1,25x24x23,Cold_Chain_-2_to_5C,2.9,Cerah,Lancar,Motorcycle,In_Transit,2026-09-20 20:44:00,480,374,SAFE,Makanan Hewan
100024000515,Regular,STR-TGR-002,Surya Darma,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Ir. H. Djuanda No. 120, RT 09/RW 04",Jakarta Pusat,-6.180538,106.815545,-6.185292,106.811892,2026-09-19,12:46:00,13:46:00,11.1,31x14x24,Standard,N/A,Gerimis,Sedang,Van,Incident_Reported,2026-09-20 13:46:00,1440,-44,BREACHED,Perlengkapan Rumah
100024000516,Mini Cargo,STR-JKT-013,Gilang Permana,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. H.R. Rasuna Said No. 8, RT 06/RW 02",Depok,-6.318398,106.83177,-6.363543,106.831186,2026-09-18,22:23:00,22:40:00,13.7,50x48x36,Bulky_UMKM,N/A,Berawan,Lancar,Van,In_Transit,2026-09-20 22:40:00,2880,490,SAFE,Paket UMKM
100024000517,PHARMA,STR-JKT-004,Hendra Wijaya,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. Sudirman No. 45, RT 04/RW 03",Bandung,-6.979358,107.675219,-6.967201,107.653924,2026-09-20,15:47:00,16:35:00,4.27,20x17x14,BPOM_Pharma,16.8,Berawan,Lancar,Van,Assigned,2026-09-20 22:35:00,360,485,SAFE,Obat Resep
100024000518,Cargo,STR-JKT-010,Teguh Wibowo,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. Panjang No. 14, RT 07/RW 04",Jakarta Selatan,-6.234783,106.854021,-6.229641,106.851804,2026-09-18,06:56:00,07:36:00,246.8,68x82x112,Heavy_Cargo,N/A,Cerah,Macet Total,Cargo_Truck,In_Transit,2026-09-21 07:36:00,4320,1026,SAFE,Grosir Bahan Industri
100024000519,Next Day,STR-JKT-004,Hendra Wijaya,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Juanda No. 34, RT 06/RW 04",Jakarta Utara,-6.194957,106.81115,-6.180245,106.822539,2026-09-19,18:09:00,19:02:00,3.8,27x14x25,Standard,N/A,Cerah,Macet Total,Van,In_Transit,2026-09-20 19:02:00,1440,272,SAFE,Buku
100024000520,Regular,STR-JKT-002,Agus Prayitno,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Ahmad Yani No. 102, RT 05/RW 06",Jakarta Utara,-6.170963,106.825534,-6.163246,106.836051,2026-09-19,05:27:00,06:10:00,4.2,38x17x20,Standard,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-21 06:10:00,2880,940,SAFE,Pakaian
100024000521,Next Day,STR-JKT-013,Gilang Permana,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. TB Simatupang No. 30, RT 09/RW 01",Jakarta Timur,-6.189176,106.923042,-6.190263,106.893462,2026-09-19,15:00:00,15:48:00,9.2,39x27x12,Standard,N/A,Berawan,Lancar,Van,In_Transit,2026-09-20 15:48:00,1440,78,SAFE,Pakaian
100024000522,Next Day,STR-JKT-001,Budi Santoso,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. Boulevard Barat Kelapa Gading, RT 06/RW 07",Jakarta Timur,-6.146877,106.869279,-6.164588,106.87233,2026-09-19,14:06:00,14:52:00,7.7,31x13x26,Standard,N/A,Gerimis,Lancar,Motorcycle,In_Transit,2026-09-20 14:52:00,1440,22,MEDIUM_RISK,Buku
100024000523,Same Day,STR-TGR-001,Rian Kusuma,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. BSD Raya Utama Blok A2, RT 07/RW 03",Jakarta Selatan,-6.263387,106.893462,-6.239167,106.865389,2026-09-20,15:56:00,16:17:00,5.2,28x10x10,Same_Day_Priority,N/A,Gerimis,Lancar,Motorcycle,Assigned,2026-09-21 00:17:00,480,587,SAFE,Kosmetik
100024000524,Cargo,STR-JKT-015,Ahmad Fauzi,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Pemuda No. 71, RT 05/RW 08",Jakarta Pusat,-6.141435,106.864629,-6.155837,106.850966,2026-09-17,14:21:00,14:53:00,114.9,55x54x173,Heavy_Cargo,N/A,Hujan Deras,Sedang,Cargo_Truck,In_Transit,2026-09-20 14:53:00,4320,23,MEDIUM_RISK,Grosir Bahan Industri
100024000525,PHARMA,STR-JKT-008,Bayu Nugroho,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. Ir. H. Djuanda No. 120, RT 02/RW 08",Bandung,-6.952889,107.610956,-6.951667,107.616213,2026-09-19,14:25:00,14:45:00,4.21,18x20x14,BPOM_Pharma,16.3,Cerah,Lancar,Motorcycle,In_Transit,2026-09-20 14:45:00,1440,15,MEDIUM_RISK,Vaksin & Biologis
100024000526,Regular,STR-JKT-005,Eko Prasetyo,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. Raya Darmo No. 55, RT 04/RW 01",Depok,-6.359764,106.774458,-6.36516,106.807674,2026-09-19,23:09:00,23:41:00,0.8,37x28x29,Standard,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-20 23:41:00,1440,551,SAFE,Kecantikan
100024000527,Cargo,STR-JKT-004,Hendra Wijaya,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. Asia Afrika No. 80, RT 09/RW 02",Depok,-6.366459,106.806536,-6.37004,106.818093,2026-09-19,05:14:00,05:36:00,83.9,97x47x71,Heavy_Cargo,N/A,Berawan,Lancar,Van,In_Transit,2026-09-21 05:36:00,2880,906,SAFE,Furnitur
100024000528,Same Day,STR-JKT-008,Bayu Nugroho,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. Sudirman No. 45, RT 05/RW 02",Jakarta Timur,-6.176555,106.887347,-6.187594,106.884267,2026-09-20,16:34:00,17:07:00,3.9,34x21x15,Same_Day_Priority,N/A,Berawan,Padat,Motorcycle,In_Transit,2026-09-21 01:07:00,480,637,SAFE,Kosmetik
100024000529,Regular,STR-JKT-005,Eko Prasetyo,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Ahmad Yani No. 102, RT 03/RW 03",Surabaya,-7.202133,112.734164,-7.22931,112.740121,2026-09-18,06:54:00,07:15:00,7.2,15x19x16,Standard,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-21 07:15:00,4320,1005,SAFE,Elektronik
100024000530,Same Day,STR-BKS-001,Aditya Putra,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. Boulevard Barat Kelapa Gading, RT 01/RW 04",Jakarta Selatan,-6.208092,106.868548,-6.221328,106.860226,2026-09-20,20:45:00,21:37:00,5.5,23x27x16,Same_Day_Priority,N/A,Berawan,Lancar,Motorcycle,In_Transit,2026-09-21 05:37:00,480,907,SAFE,Pakaian
100024000531,Dokumen,STR-JKT-003,Rizky Pratama,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. BSD Raya Utama Blok A2, RT 06/RW 05",Jakarta Utara,-6.183506,106.874331,-6.149087,106.868415,2026-09-19,11:37:00,12:06:00,0.1,35x25x2,Secure_Document_Pouch,N/A,Berawan,Sedang,Motorcycle,Delivered,2026-09-21 12:06:00,2880,1296,SAFE,Dokumen Penting
100024000532,Regular,STR-JKT-004,Hendra Wijaya,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. M.H. Thamrin No. 12, RT 03/RW 09",Surabaya,-7.314903,112.705264,-7.304195,112.718797,2026-09-19,05:02:00,05:36:00,3.8,27x22x22,Standard,N/A,Berawan,Lancar,Van,Assigned,2026-09-21 05:36:00,2880,906,SAFE,Kecantikan
100024000533,Same Day,STR-JKT-012,Wahyu Hidayat,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. TB Simatupang No. 30, RT 07/RW 09",Jakarta Barat,-6.135852,106.817848,-6.142905,106.811167,2026-09-20,14:41:00,15:38:00,4.7,20x10x21,Same_Day_Priority,N/A,Berawan,Sedang,Motorcycle,In_Transit,2026-09-20 23:38:00,480,548,SAFE,Gadget & Aksesoris
100024000534,Same Day,STR-JKT-002,Agus Prayitno,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Sudirman No. 45, RT 04/RW 08",Surabaya,-7.257041,112.821895,-7.259357,112.806557,2026-09-20,13:27:00,13:44:00,6.4,23x26x10,Same_Day_Priority,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-20 21:44:00,480,434,SAFE,Snack & Makanan Kering
100024000535,Instant,STR-TGR-001,Rian Kusuma,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Sudirman No. 45, RT 08/RW 08",Bekasi,-6.244067,107.011581,-6.200351,106.995991,2026-09-21,04:51:00,05:14:00,4.1,11x21x5,Instant_Direct,N/A,Berawan,Sedang,Motorcycle,In_Transit,2026-09-21 07:14:00,120,1004,SAFE,Minuman Segar
100024000536,Mini Cargo,STR-JKT-014,Ilham Saputra,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Kemang Raya No. 5, RT 01/RW 06",Jakarta Barat,-6.251665,106.789188,-6.203962,106.773932,2026-09-20,01:34:00,01:53:00,21.8,60x46x32,Bulky_UMKM,N/A,Gerimis,Lancar,Motorcycle,In_Transit,2026-09-21 01:53:00,1440,683,SAFE,Sparepart Motor
100024000537,Cargo,STR-JKT-006,Fajar Ramadhan,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. Asia Afrika No. 80, RT 07/RW 03",Jakarta Timur,-6.162164,106.825661,-6.180808,106.855283,2026-09-17,14:27:00,15:11:00,126.9,86x93x139,Heavy_Cargo,N/A,Cerah,Sedang,Van,In_Transit,2026-09-20 15:11:00,4320,41,SAFE,Elektronik Besar
100024000538,PHARMA,STR-JKT-004,Hendra Wijaya,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. Sudirman No. 45, RT 04/RW 06",Jakarta Timur,-6.162081,106.839897,-6.173304,106.860693,2026-09-20,16:58:00,17:30:00,6.43,19x14x10,BPOM_Pharma,21.4,Cerah,Sedang,Van,In_Transit,2026-09-20 23:30:00,360,540,SAFE,Reagen Lab
100024000539,Same Day,STR-TGR-001,Rian Kusuma,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Juanda No. 34, RT 05/RW 02",Jakarta Pusat,-6.140902,106.782519,-6.171378,106.803676,2026-09-21,02:26:00,02:50:00,3.4,35x15x11,Same_Day_Priority,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-21 10:50:00,480,1220,SAFE,Gadget & Aksesoris
100024000540,Regular,STR-JKT-011,Doni Kurniawan,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Asia Afrika No. 80, RT 09/RW 05",Bekasi,-6.201646,107.027738,-6.19713,107.016199,2026-09-18,14:21:00,14:44:00,0.8,18x26x30,Standard,N/A,Berawan,Sedang,Motorcycle,In_Transit,2026-09-20 14:44:00,2880,14,HIGH_RISK,Elektronik
100024000541,Same Day,STR-JKT-011,Doni Kurniawan,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Sudirman No. 45, RT 03/RW 07",Surabaya,-7.282505,112.764564,-7.267173,112.755115,2026-09-20,17:51:00,18:34:00,2.5,29x27x15,Same_Day_Priority,N/A,Berawan,Lancar,Motorcycle,Assigned,2026-09-21 02:34:00,480,724,SAFE,Pakaian
100024000542,Next Day,STR-JKT-009,Aris Munandar,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Basuki Rahmat No. 40, RT 06/RW 08",Surabaya,-7.238182,112.784523,-7.253839,112.769098,2026-09-20,00:47:00,01:19:00,7.8,31x13x23,Standard,N/A,Cerah,Padat,Van,Delivered,2026-09-21 01:19:00,1440,649,SAFE,Buku
100024000543,Same Day,STR-JKT-002,Agus Prayitno,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. Asia Afrika No. 80, RT 04/RW 03",Jakarta Selatan,-6.272624,106.808618,-6.241959,106.839677,2026-09-20,06:12:00,06:37:00,2.5,19x21x24,Same_Day_Priority,N/A,Hujan Deras,Lancar,Motorcycle,In_Transit,2026-09-20 14:37:00,480,7,HIGH_RISK,Gadget & Aksesoris
100024000544,Instant,STR-JKT-002,Agus Prayitno,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Gatot Subroto Kav. 22, RT 04/RW 03",Jakarta Pusat,-6.134227,106.786507,-6.178365,106.806809,2026-09-20,23:51:00,00:51:00,2.5,22x16x20,Instant_Direct,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-21 03:51:00,180,801,SAFE,Kebutuhan Pokok Cepat
100024000545,PHARMA,STR-JKT-002,Agus Prayitno,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Margonda Raya No. 150, RT 07/RW 09",Bekasi,-6.232225,107.021037,-6.191238,106.995565,2026-09-20,07:45:00,08:39:00,2.12,20x13x15,BPOM_Pharma,18.1,Hujan Deras,Macet Total,Motorcycle,In_Transit,2026-09-20 14:39:00,360,9,HIGH_RISK,Vaksin & Biologis
100024000546,Same Day,STR-JKT-014,Ilham Saputra,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Ahmad Yani No. 102, RT 07/RW 03",Jakarta Barat,-6.169131,106.719272,-6.185506,106.755286,2026-09-20,15:50:00,16:48:00,0.7,28x15x15,Same_Day_Priority,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-21 00:48:00,480,618,SAFE,Gadget & Aksesoris
100024000547,Regular,STR-TGR-001,Rian Kusuma,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Senopati No. 18, RT 06/RW 03",Jakarta Barat,-6.211032,106.802515,-6.203193,106.791624,2026-09-18,03:16:00,04:11:00,6.5,16x19x23,Standard,N/A,Berawan,Lancar,Motorcycle,In_Transit,2026-09-21 04:11:00,4320,821,SAFE,Perlengkapan Rumah
100024000548,Mini Cargo,STR-JKT-001,Budi Santoso,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. H.R. Rasuna Said No. 8, RT 03/RW 07",Depok,-6.372552,106.872054,-6.370589,106.861053,2026-09-20,03:23:00,04:10:00,15.8,59x47x38,Bulky_UMKM,N/A,Gerimis,Lancar,Motorcycle,Assigned,2026-09-21 04:10:00,1440,820,SAFE,Bahan Makanan Kering UMKM
100024000549,Dokumen,STR-TGR-001,Rian Kusuma,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. M.H. Thamrin No. 12, RT 06/RW 05",Depok,-6.381957,106.827781,-6.372255,106.831598,2026-09-19,13:34:00,14:07:00,0.47,35x25x2,Secure_Document_Pouch,N/A,Cerah,Padat,Motorcycle,In_Transit,2026-09-21 14:07:00,2880,1417,SAFE,Dokumen Penting
100024000550,Regular,STR-DPK-001,Indra Gunawan,HUB-TGR-BSD,-6.302143,106.652194,"Jl. BSD Raya Utama Blok A2, RT 04/RW 03",Tangerang Selatan,-6.330467,106.58718,-6.307214,106.637547,2026-09-19,13:45:00,14:33:00,6.6,23x21x24,Standard,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-20 14:33:00,1440,3,HIGH_RISK,Olahraga
100024000551,Regular,STR-JKT-001,Budi Santoso,HUB-TGR-BSD,-6.302143,106.652194,"Jl. BSD Raya Utama Blok A2, RT 09/RW 02",Tangerang Selatan,-6.319952,106.602739,-6.316165,106.613251,2026-09-19,12:27:00,12:49:00,3.0,38x18x30,Standard,N/A,Berawan,Lancar,Motorcycle,Assigned,2026-09-21 12:49:00,2880,1339,SAFE,Pakaian
100024000552,Next Day,STR-JKT-006,Fajar Ramadhan,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Raya Darmo No. 55, RT 08/RW 04",Jakarta Utara,-6.122291,106.870901,-6.125889,106.86658,2026-09-20,05:33:00,05:59:00,3.1,36x11x29,Standard,N/A,Cerah,Sedang,Van,In_Transit,2026-09-21 05:59:00,1440,929,SAFE,Buku
100024000553,Same Day,STR-BKS-001,Aditya Putra,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Ahmad Yani No. 102, RT 02/RW 04",Bekasi,-6.221216,107.023698,-6.206579,107.008075,2026-09-20,06:10:00,06:55:00,5.9,33x23x20,Same_Day_Priority,N/A,Cerah,Sedang,Motorcycle,Assigned,2026-09-20 14:55:00,480,25,MEDIUM_RISK,Gadget & Aksesoris
100024000554,Regular,STR-JKT-003,Rizky Pratama,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Ir. H. Djuanda No. 120, RT 03/RW 07",Tangerang Selatan,-6.327393,106.697362,-6.306487,106.663762,2026-09-17,13:58:00,14:46:00,9.6,32x21x12,Standard,N/A,Berawan,Sedang,Motorcycle,In_Transit,2026-09-20 14:46:00,4320,16,MEDIUM_RISK,Elektronik
100024000555,Same Day,STR-JKT-014,Ilham Saputra,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Raya Darmo No. 55, RT 07/RW 07",Tangerang Selatan,-6.308933,106.647627,-6.303393,106.651756,2026-09-20,06:59:00,07:52:00,6.9,27x27x14,Same_Day_Priority,N/A,Berawan,Lancar,Motorcycle,Delivered,2026-09-20 15:52:00,480,82,SAFE,Gadget & Aksesoris
100024000556,Regular,STR-JKT-013,Gilang Permana,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. BSD Raya Utama Blok A2, RT 09/RW 07",Bekasi,-6.219652,107.053109,-6.203815,107.020027,2026-09-17,21:41:00,22:30:00,11.6,35x13x30,Standard,N/A,Cerah,Sedang,Van,In_Transit,2026-09-20 22:30:00,4320,480,SAFE,Perlengkapan Rumah
100024000557,Regular,STR-JKT-004,Hendra Wijaya,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Senopati No. 18, RT 07/RW 05",Bekasi,-6.180938,106.979159,-6.181045,106.983075,2026-09-19,13:11:00,14:06:00,5.9,35x23x23,Standard,N/A,Hujan Deras,Padat,Van,In_Transit,2026-09-20 14:06:00,1440,-24,BREACHED,Kecantikan
100024000558,Regular,STR-JKT-001,Budi Santoso,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Ahmad Yani No. 102, RT 04/RW 03",Surabaya,-7.248623,112.822036,-7.254454,112.794654,2026-09-18,06:44:00,07:11:00,11.2,40x30x22,Standard,N/A,Berawan,Macet Total,Motorcycle,Assigned,2026-09-21 07:11:00,4320,1001,SAFE,Olahraga
100024000559,Regular,STR-BKS-001,Aditya Putra,HUB-TGR-BSD,-6.302143,106.652194,"Jl. TB Simatupang No. 30, RT 05/RW 02",Tangerang Selatan,-6.270915,106.615698,-6.285861,106.632856,2026-09-17,21:46:00,22:08:00,14.8,40x15x24,Standard,N/A,Berawan,Sedang,Motorcycle,Assigned,2026-09-20 22:08:00,4320,458,SAFE,Olahraga
100024000560,Mini Cargo,STR-JKT-004,Hendra Wijaya,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. Margonda Raya No. 150, RT 09/RW 08",Jakarta Timur,-6.229937,106.914991,-6.19983,106.89118,2026-09-18,16:44:00,17:29:00,28.5,49x45x37,Bulky_UMKM,N/A,Berawan,Macet Total,Van,Assigned,2026-09-20 17:29:00,2880,179,SAFE,Paket UMKM
100024000561,Regular,STR-JKT-004,Hendra Wijaya,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Juanda No. 34, RT 07/RW 02",Bekasi,-6.134252,107.015732,-6.17264,106.992384,2026-09-19,13:51:00,14:36:00,10.9,26x23x20,Standard,N/A,Hujan Deras,Padat,Van,In_Transit,2026-09-20 14:36:00,1440,6,HIGH_RISK,Elektronik
100024000562,Regular,STR-JKT-005,Eko Prasetyo,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Juanda No. 34, RT 06/RW 08",Jakarta Barat,-6.195358,106.799213,-6.191926,106.788806,2026-09-18,09:50:00,10:28:00,2.5,24x10x17,Standard,N/A,Cerah,Lancar,Motorcycle,Assigned,2026-09-21 10:28:00,4320,1198,SAFE,Perlengkapan Rumah
100024000563,Same Day,STR-JKT-005,Eko Prasetyo,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. TB Simatupang No. 30, RT 03/RW 05",Jakarta Timur,-6.184748,106.856569,-6.187031,106.864086,2026-09-20,15:13:00,15:51:00,4.3,19x28x10,Same_Day_Priority,N/A,Berawan,Lancar,Motorcycle,Assigned,2026-09-20 23:51:00,480,561,SAFE,Snack & Makanan Kering
100024000564,Cargo,STR-TGR-002,Surya Darma,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. Asia Afrika No. 80, RT 06/RW 09",Bandung,-6.966994,107.644003,-6.958296,107.62982,2026-09-19,07:09:00,07:38:00,87.1,74x40x135,Heavy_Cargo,N/A,Berawan,Padat,Van,In_Transit,2026-09-21 07:38:00,2880,1028,SAFE,Elektronik Besar
100024000565,Regular,STR-JKT-004,Hendra Wijaya,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Raya Darmo No. 55, RT 01/RW 09",Jakarta Utara,-6.123262,106.897446,-6.136736,106.872897,2026-09-17,21:10:00,21:59:00,14.3,31x12x18,Standard,N/A,Cerah,Lancar,Van,Assigned,2026-09-20 21:59:00,4320,449,SAFE,Olahraga
100024000566,Frozen,STR-JKT-004,Hendra Wijaya,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. Kebon Jeruk Raya No. 88, RT 04/RW 08",Jakarta Selatan,-6.233059,106.858537,-6.226205,106.854452,2026-09-20,06:23:00,06:53:00,8.9,22x19x24,Cold_Chain_-2_to_5C,-0.5,Berawan,Lancar,Van,In_Transit,2026-09-20 14:53:00,480,23,MEDIUM_RISK,Makanan Beku
100024000567,Instant,STR-BKS-001,Aditya Putra,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. Raya Pajajaran No. 9, RT 02/RW 08",Depok,-6.429083,106.886144,-6.381548,106.840077,2026-09-20,10:39:00,11:35:00,2.5,28x10x18,Instant_Direct,N/A,Cerah,Padat,Motorcycle,In_Transit,2026-09-20 14:35:00,180,5,HIGH_RISK,Makanan Siap Saji
100024000568,Mini Cargo,STR-JKT-009,Aris Munandar,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Senopati No. 18, RT 06/RW 09",Surabaya,-7.229636,112.821102,-7.254298,112.773294,2026-09-19,00:24:00,00:46:00,15.9,51x42x36,Bulky_UMKM,N/A,Hujan Deras,Lancar,Van,Delivered,2026-09-21 00:46:00,2880,616,SAFE,Bahan Makanan Kering UMKM
100024000569,Frozen,STR-TGR-002,Surya Darma,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. Margonda Raya No. 150, RT 05/RW 02",Depok,-6.441929,106.887785,-6.407872,106.85869,2026-09-20,21:37:00,22:12:00,2.6,23x22x21,Cold_Chain_-2_to_5C,1.4,Cerah,Sedang,Van,Assigned,2026-09-21 06:12:00,480,942,SAFE,Buah & Sayuran Segar
100024000570,Next Day,STR-DPK-001,Indra Gunawan,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. BSD Raya Utama Blok A2, RT 03/RW 03",Jakarta Utara,-6.078615,106.82486,-6.102399,106.838411,2026-09-19,19:55:00,20:26:00,6.7,40x23x18,Standard,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-20 20:26:00,1440,356,SAFE,Sepatu
100024000571,Mini Cargo,STR-TGR-002,Surya Darma,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Pemuda No. 71, RT 07/RW 07",Jakarta Utara,-6.156561,106.838292,-6.148412,106.846443,2026-09-19,14:16:00,15:16:00,16.3,55x29x34,Bulky_UMKM,N/A,Berawan,Lancar,Van,In_Transit,2026-09-20 15:16:00,1440,46,SAFE,Bahan Makanan Kering UMKM
100024000572,Dokumen,STR-JKT-005,Eko Prasetyo,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Ir. H. Djuanda No. 120, RT 04/RW 04",Jakarta Utara,-6.1672,106.847706,-6.147508,106.857726,2026-09-19,05:21:00,06:06:00,0.32,35x25x2,Secure_Document_Pouch,N/A,Gerimis,Lancar,Motorcycle,Delivered,2026-09-21 06:06:00,2880,936,SAFE,Dokumen Penting
